id,company_id,account_id,fecha,descripcion,comercio,rfc,tipo,deposito,retiro,saldo,es_interno,categoria
txn_2026080402,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0170323 =REFERENCIA CTA/CLABE: 012277434873471434, BEM 2,115.38 55,816.75 SPEI BCO:012 BENEF:CARLOS R. VEGA (DATO NO VERIF POR ESTA INST), Pago PO 2309 2321 CVE RASTREO: 8846APR2202303172190830875 RFC: SUP810525DD4 IVA: 000000000291.78 BBVA BANCOMER HORA LIQ: 13:27:45",CARLOS R. VEGA,SUP810525DD4,egreso,0,2115.38,55816.75,0,spei_enviado
txn_2026080403,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0170323 5.00 55,811.75",BANORTE,BNO930209CC1,egreso,0,5.00,55811.75,0,comision
txn_2026080404,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0170323 0.80 55,810.95",BANORTE,BNO930209CC1,egreso,0,0.80,55810.95,0,iva_comision
txn_2026080405,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0170323 =REFERENCIA CTA/CLABE: 002889373467065627, BEM 461.04 55,349.91 SPEI BCO:002 BENEF:PEDRO A. RUIZ (DATO NO VERIF POR ESTA INST), Pago PO 2288 CVE RASTREO: 8846APR2202303172190830901 RFC: PAY150323GG7 IVA: 000000000063.59 BANAMEX HORA LIQ: 13:27:45",PEDRO A. RUIZ,PAY150323GG7,egreso,0,461.04,55349.91,0,spei_enviado
txn_2026080406,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0170323 5.00 55,344.91",BANORTE,BNO930209CC1,egreso,0,5.00,55344.91,0,comision
txn_2026080407,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0170323 0.80 55,344.11",BANORTE,BNO930209CC1,egreso,0,0.80,55344.11,0,iva_comision
txn_2026080408,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0170323 =REFERENCIA CTA/CLABE: 012317278895798687, BEM 2,708.28 52,635.83 SPEI BCO:012 BENEF:MARIA F. SOTO (DATO NO VERIF POR ESTA INST), Pago PO 2274 2277 2300 2322 CVE RASTREO: 8846APR2202303172190830934 RFC: GAS061031CC3 IVA: 000000000373.56 BBVA BANCOMER HORA LIQ: 13:27:46",MARIA F. SOTO,GAS061031CC3,egreso,0,2708.28,52635.83,0,spei_enviado
txn_2026080409,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0170323 5.00 52,630.83",BANORTE,BNO930209CC1,egreso,0,5.00,52630.83,0,comision
txn_2026080410,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0170323 0.80 52,630.03",BANORTE,BNO930209CC1,egreso,0,0.80,52630.03,0,iva_comision
txn_2026080411,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"PAGO DE LDC-IMSS ALTA: Z1KPHF784C3I17FL05290000FDCK000KWUG000EHGC000000016JF ID 23,686.32 28,943.71 PAGO: Z3428909108202302346788 TOTAL: 6048175496513709 RASTREO: 000005113",IMSS,,egreso,0,23686.32,28943.71,0,imss
txn_2026080412,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0170323 =REFERENCIA CTA/CLABE: 012317278895798687, BEM 794.37 28,149.34 SPEI BCO:012 BENEF:MARIA F. SOTO (DATO NO VERIF POR ESTA INST), Pago PO 2315 CVE RASTREO: 8846APR1202303172190932187 RFC: GAS061031CC3 IVA: 000000000109.57 BBVA BANCOMER HORA LIQ: 14:00:21",MARIA F. SOTO,GAS061031CC3,egreso,0,794.37,28149.34,0,spei_enviado
txn_2026080413,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0170323 5.00 28,144.34",BANORTE,BNO930209CC1,egreso,0,5.00,28144.34,0,comision
txn_2026080414,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0170323 0.80 28,143.54",BANORTE,BNO930209CC1,egreso,0,0.80,28143.54,0,iva_comision
txn_2026080415,company_001,acc_eje_001,2026-08-17T12:00:00-06:00,"CARGO POR PAGO CONCENTRACION BEM TARJETA DE CRED 8593174612004711 AL RFC 18,181.11 9,962.43 BNO930209CC1 RAS 88463076398557000165 FAC 000165",CARGO POR PAGO CONCENTRACION BEM TARJETA,,egreso,0,18181.11,9962.43,0,otro
txn_2026080416,company_001,acc_eje_001,2026-08-21T12:00:00-06:00,"PAGO REFERENCIADO 542065908023 Impuesto Deposito Referenciado 960.00 9,002.43",PAGO DE IMPUESTOS,,egreso,0,960.00,9002.43,0,impuestos
txn_2026080417,company_001,acc_eje_001,2026-08-21T12:00:00-06:00,"PAGO REFERENCIADO 542066008023 Impuesto Deposito Referenciado 1,588.00 7,414.43",PAGO DE IMPUESTOS,,egreso,0,1588.00,7414.43,0,impuestos
txn_2026080418,company_001,acc_eje_001,2026-08-21T12:00:00-06:00,"PAGO REFERENCIADO 542066108023 Impuesto Deposito Referenciado 5,063.00 2,351.43",PAGO DE IMPUESTOS,,egreso,0,5063.00,2351.43,0,impuestos
txn_2026080419,company_001,acc_eje_001,2026-08-22T12:00:00-06:00,"BNET01002303220046312674 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 17:35:59 DEL 20,000.00 22,351.43 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: Traspaso interno REFERENCIA: 2203230 CVE RAST: BNET01002303220046312674",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,20000.00,0,22351.43,1,traspaso_interno
txn_2026080420,company_001,acc_eje_001,2026-08-22T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0220323 =REFERENCIA CTA/CLABE: 014026217459615865, BEM 18,676.00 3,675.43 SPEI BCO:014 BENEF:ARMANDO MORALES (DATO NO VERIF POR ESTA INST), Pago PO 2516 CVE RASTREO: 8846APR2202303222197848242 RFC: GAS061031CC3 IVA: 000000002576.00 SANTANDER HORA LIQ: 17:39:21",ARMANDO MORALES,GAS061031CC3,egreso,0,18676.00,3675.43,0,spei_enviado
txn_2026080421,company_001,acc_eje_001,2026-08-22T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0220323 5.00 3,670.43",BANORTE,BNO930209CC1,egreso,0,5.00,3670.43,0,comision
txn_2026080422,company_001,acc_eje_001,2026-08-22T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0220323 0.80 3,669.63",BANORTE,BNO930209CC1,egreso,0,0.80,3669.63,0,iva_comision
txn_2026080423,company_001,acc_eje_001,2026-08-23T12:00:00-06:00,"BNET01002303230046387173 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 11:04:35 DEL 15,000.00 18,669.63 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: TRASPASO INTERNO REFERENCIA: 0230323 CVE RAST: BNET01002303230046387173",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,15000.00,0,18669.63,1,traspaso_interno
txn_2026080424,company_001,acc_eje_001,2026-08-23T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0230323 =REFERENCIA CTA/CLABE: 058489638346578713, BEM 4,290.00 14,379.63 SPEI BCO:058 BENEF:MARTIN MEDINA (DATO NO VERIF POR ESTA INST), Pago PO 2520 CVE RASTREO: 8846APR2202303232198587450 RFC: PAY150323GG7 IVA: 000000000000.00 BANREGIO HORA LIQ: 11:16:50",MARTIN MEDINA,PAY150323GG7,egreso,0,4290.00,14379.63,0,spei_enviado
txn_2026080425,company_001,acc_eje_001,2026-08-23T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0230323 5.00 14,374.63",BANORTE,BNO930209CC1,egreso,0,5.00,14374.63,0,comision
txn_2026080426,company_001,acc_eje_001,2026-08-23T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0230323 0.80 14,373.83",BANORTE,BNO930209CC1,egreso,0,0.80,14373.83,0,iva_comision
txn_2026080427,company_001,acc_eje_001,2026-08-23T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0230323 =REFERENCIA CTA/CLABE: 012808412411824493, BEM 1,197.50 13,176.33 SPEI BCO:012 BENEF:FRANCISCO J. MORALES (DATO NO VERIF POR ESTA INST), Pago PO 2523 CVE RASTREO: 8846APR1202303232198870738 RFC: PAY150323GG7 IVA: 000000000165.17 BBVA BANCOMER HORA LIQ: 13:30:10",FRANCISCO J. MORALES,PAY150323GG7,egreso,0,1197.50,13176.33,0,spei_enviado
txn_2026080428,company_001,acc_eje_001,2026-08-23T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0230323 5.00 13,171.33",BANORTE,BNO930209CC1,egreso,0,5.00,13171.33,0,comision
txn_2026080429,company_001,acc_eje_001,2026-08-23T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0230323 0.80 13,170.53",BANORTE,BNO930209CC1,egreso,0,0.80,13170.53,0,iva_comision
txn_2026080430,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"2853720CARGO DOMICILIACION CGO DOMICILIACION:VW Leasing LEYENDA: VOLKSWAGEN 11,838.93 1,331.60 LEASING REF SERV EMISOR:0052853720 CVE DE RASTREO:02107200021000820230323027773 REF:2853720 RFC GAS061031CC3 IVA: 0.00","VOLKSWAGEN 11,838.93 1,331.60 LEASING",GAS061031CC3,egreso,0,11838.93,1331.60,0,domiciliacion
txn_2026080431,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"BNET01002303240046626968 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 11:13:15 DEL 19,760.02 21,091.62 CLIENTE PEDRO A. RUIZ DE LA CLABE 012405377351585064 CON RFC INFJ891031ST1 CONCEPTO: 2 BOMBAS 2 CUENTA LITROS REFERENCIA: 0240323 CVE RAST: BNET01002303240046626968",PEDRO A. RUIZ,INFJ891031ST1,ingreso,19760.02,0,21091.62,0,spei_recibido
txn_2026080432,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"BNET01002303240046712268 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 13:39:35 DEL 30,000.00 51,091.62 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: TRASPASO INTERNO REFERENCIA: 0240323 CVE RAST: BNET01002303240046712268",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,30000.00,0,51091.62,1,traspaso_interno
txn_2026080433,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0240323 =REFERENCIA CTA/CLABE: 012277434873471434, BEM 1,415.09 49,676.53 SPEI BCO:012 BENEF:CARLOS R. VEGA (DATO NO VERIF POR ESTA INST), Pago PO 2295 2330 CVE RASTREO: 8846APR1202303242200849684 RFC: SUP810525DD4 IVA: 000000000195.18 BBVA BANCOMER HORA LIQ: 14:04:46",CARLOS R. VEGA,SUP810525DD4,egreso,0,1415.09,49676.53,0,spei_enviado
txn_2026080434,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0240323 5.00 49,671.53",BANORTE,BNO930209CC1,egreso,0,5.00,49671.53,0,comision
txn_2026080435,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0240323 0.80 49,670.73",BANORTE,BNO930209CC1,egreso,0,0.80,49670.73,0,iva_comision
txn_2026080436,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0240323 =REFERENCIA CTA/CLABE: 012337543303654145, BEM 5,402.87 44,267.86 SPEI BCO:012 BENEF:ISAAC R. LUNA (DATO NO VERIF POR ESTA INST), Pago PO 2351 2354 2427 CVE RASTREO: 8846APR2202303242200849722 RFC: SEG971124JJ1 IVA: 000000000745.22 BBVA BANCOMER HORA LIQ: 14:04:47",ISAAC R. LUNA,SEG971124JJ1,egreso,0,5402.87,44267.86,0,spei_enviado
txn_2026080437,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0240323 5.00 44,262.86",BANORTE,BNO930209CC1,egreso,0,5.00,44262.86,0,comision
txn_2026080438,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0240323 0.80 44,262.06",BANORTE,BNO930209CC1,egreso,0,0.80,44262.06,0,iva_comision
txn_2026080439,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0240323 =REFERENCIA CTA/CLABE: 012780913431611724, BEM 27,260.00 17,002.06 SPEI BCO:012 BENEF:ISAAC R. LUNA (DATO NO VERIF POR ESTA INST), Pago PO 2338 CVE RASTREO: 8846APR2202303242200849727 RFC: SUP810525DD4 IVA: 000000003760.00 BBVA BANCOMER HORA LIQ: 14:04:47",ISAAC R. LUNA,SUP810525DD4,egreso,0,27260.00,17002.06,0,spei_enviado
txn_2026080440,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0240323 5.00 16,997.06",BANORTE,BNO930209CC1,egreso,0,5.00,16997.06,0,comision
txn_2026080441,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0240323 0.80 16,996.26",BANORTE,BNO930209CC1,egreso,0,0.80,16996.26,0,iva_comision
txn_2026080442,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0240323 =REFERENCIA CTA/CLABE: 012317278895798687, BEM 719.94 16,276.32 SPEI BCO:012 BENEF:MARIA F. SOTO (DATO NO VERIF POR ESTA INST), Pago PO 2331 CVE RASTREO: 8846APR2202303242200849731 RFC: GAS061031CC3 IVA: 000000000099.30 BBVA BANCOMER HORA LIQ: 14:04:47",MARIA F. SOTO,GAS061031CC3,egreso,0,719.94,16276.32,0,spei_enviado
txn_2026080443,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0240323 5.00 16,271.32",BANORTE,BNO930209CC1,egreso,0,5.00,16271.32,0,comision
txn_2026080444,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0240323 0.80 16,270.52",BANORTE,BNO930209CC1,egreso,0,0.80,16270.52,0,iva_comision
txn_2026080445,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0240323 =REFERENCIA CTA/CLABE: 030868501429401965, BEM 237.57 16,032.95 SPEI BCO:030 BENEF:ELISA MENDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2327 CVE RASTREO: 8846APR2202303242200849735 RFC: COS910715KK2 IVA: 000000000032.77 BAJIO HORA LIQ: 14:04:47",ELISA MENDEZ,COS910715KK2,egreso,0,237.57,16032.95,0,spei_enviado
txn_2026080446,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0240323 5.00 16,027.95",BANORTE,BNO930209CC1,egreso,0,5.00,16027.95,0,comision
txn_2026080447,company_001,acc_eje_001,2026-08-24T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0240323 0.80 16,027.15",BANORTE,BNO930209CC1,egreso,0,0.80,16027.15,0,iva_comision
txn_2026080448,company_001,acc_eje_001,2026-08-27T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0270323 =REFERENCIA CTA/CLABE: 002317139005329318, BEM 442.00 15,585.15 SPEI BCO:002 BENEF:SOFIA HERNANDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2542 CVE RASTREO: 8846APR1202303272204339674 RFC: TEL670000LL3 IVA: 000000000060.96 BANAMEX HORA LIQ: 10:27:46",SOFIA HERNANDEZ,TEL670000LL3,egreso,0,442.00,15585.15,0,spei_enviado
txn_2026080449,company_001,acc_eje_001,2026-08-27T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0270323 5.00 15,580.15",BANORTE,BNO930209CC1,egreso,0,5.00,15580.15,0,comision
txn_2026080450,company_001,acc_eje_001,2026-08-27T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0270323 0.80 15,579.35",BANORTE,BNO930209CC1,egreso,0,0.80,15579.35,0,iva_comision
txn_2026080451,company_001,acc_eje_001,2026-08-27T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0270323 =REFERENCIA CTA/CLABE: 002518347382997376, BEM 1,710.84 13,868.51 SPEI BCO:002 BENEF:JORGE L. CAMPOS (DATO NO VERIF POR ESTA INST), Pago PO 2541 CVE RASTREO: 8846APR2202303272204339678 RFC: DHL880115II9 IVA: 000000000235.98 BANAMEX HORA LIQ: 10:27:46",JORGE L. CAMPOS,DHL880115II9,egreso,0,1710.84,13868.51,0,spei_enviado
txn_2026080452,company_001,acc_eje_001,2026-08-27T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0270323 5.00 13,863.51",BANORTE,BNO930209CC1,egreso,0,5.00,13863.51,0,comision
txn_2026080453,company_001,acc_eje_001,2026-08-27T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0270323 0.80 13,862.71",BANORTE,BNO930209CC1,egreso,0,0.80,13862.71,0,iva_comision
txn_2026080454,company_001,acc_eje_001,2026-08-27T12:00:00-06:00,"BNET01002303270047049153 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 10:34:41 DEL 5,000.01 18,862.72 CLIENTE DISTRIBUIDORA DEL NORTE SA DE CV DE LA CLABE 012322602563421607 CON RFC DNO200415KX1 CONCEPTO: FACT B9758 REFERENCIA: 0270323 CVE RAST: BNET01002303270047049153",DISTRIBUIDORA DEL NORTE SA DE CV,DNO200415KX1,ingreso,5000.01,0,18862.72,0,spei_recibido
txn_2026080455,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"9268442CARGO DOMICILIACION CGO DOMICILIACION:RADIOMOVIL DIPSA SA DE CV LEYENDA: 549.00 18,313.72 PAGO SERV CEL CON CTA SUN850309AA1 REF SERV EMISOR:06062803203000 CVE DE RASTREO:202303300700000300259833000000 REF:9268442 RFC GAS070423BB2 IVA: 0.00","549.00 18,313.72 PAGO SERV CEL CON CTA S",GAS070423BB2,egreso,0,549.00,18313.72,0,domiciliacion
txn_2026080456,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"BNET01002303310048131454 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 11:30:23 DEL 15,000.00 33,313.72 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: TRASPASO INTERNO REFERENCIA: 0310323 CVE RAST: BNET01002303310048131454",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,15000.00,0,33313.72,1,traspaso_interno
txn_2026080457,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0310323 =REFERENCIA CTA/CLABE: 012277434873471434, BEM 16,453.90 16,859.82 SPEI BCO:012 BENEF:CARLOS R. VEGA (DATO NO VERIF POR ESTA INST), Pago PO 2403 2406 CVE RASTREO: 8846CAP2202303312213314464 RFC: SUP810525DD4 IVA: 000000002269.50 BBVA BANCOMER HORA LIQ: 13:30:54",CARLOS R. VEGA,SUP810525DD4,egreso,0,16453.90,16859.82,0,spei_enviado
txn_2026080458,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0310323 5.00 16,854.82",BANORTE,BNO930209CC1,egreso,0,5.00,16854.82,0,comision
txn_2026080459,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0310323 0.80 16,854.02",BANORTE,BNO930209CC1,egreso,0,0.80,16854.02,0,iva_comision
txn_2026080460,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0310323 =REFERENCIA CTA/CLABE: 012277434873471434, BEM 1,975.89 14,878.13 SPEI BCO:012 BENEF:CARLOS R. VEGA (DATO NO VERIF POR ESTA INST), Pago PO 2330 2374 2364 CVE RASTREO: 8846CAP4202303312213315285 RFC: SUP810525DD4 IVA: 000000000272.54 BBVA BANCOMER HORA LIQ: 13:31:04",CARLOS R. VEGA,SUP810525DD4,egreso,0,1975.89,14878.13,0,spei_enviado
txn_2026080461,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0310323 5.00 14,873.13",BANORTE,BNO930209CC1,egreso,0,5.00,14873.13,0,comision
txn_2026080462,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0310323 0.80 14,872.33",BANORTE,BNO930209CC1,egreso,0,0.80,14872.33,0,iva_comision
txn_2026080463,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0310323 =REFERENCIA CTA/CLABE: 012337543303654145, BEM 5,930.98 8,941.35 SPEI BCO:012 BENEF:ISAAC R. LUNA (DATO NO VERIF POR ESTA INST), Pago PO 2398 2436 2451 2507 CVE RASTREO: 8846APAC202303312213315532 RFC: SEG971124JJ1 IVA: 000000000818.07 BBVA BANCOMER HORA LIQ: 13:31:07",ISAAC R. LUNA,SEG971124JJ1,egreso,0,5930.98,8941.35,0,spei_enviado
txn_2026080464,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0310323 5.00 8,936.35",BANORTE,BNO930209CC1,egreso,0,5.00,8936.35,0,comision
txn_2026080465,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0310323 0.80 8,935.55",BANORTE,BNO930209CC1,egreso,0,0.80,8935.55,0,iva_comision
txn_2026080466,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0310323 =REFERENCIA CTA/CLABE: 002889373467065627, BEM 1,002.24 7,933.31 SPEI BCO:002 BENEF:PEDRO A. RUIZ (DATO NO VERIF POR ESTA INST), Pago PO 2409 CVE RASTREO: 8846CAP4202303312213484159 RFC: PAY150323GG7 IVA: 000000000138.24 BANAMEX HORA LIQ: 14:09:03",PEDRO A. RUIZ,PAY150323GG7,egreso,0,1002.24,7933.31,0,spei_enviado
txn_2026080467,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0310323 5.00 7,928.31",BANORTE,BNO930209CC1,egreso,0,5.00,7928.31,0,comision
txn_2026080468,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0310323 0.80 7,927.51",BANORTE,BNO930209CC1,egreso,0,0.80,7927.51,0,iva_comision
txn_2026080469,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0310323 =REFERENCIA CTA/CLABE: 002889373467065627, BEM 6,163.03 1,764.48 SPEI BCO:002 BENEF:PEDRO A. RUIZ (DATO NO VERIF POR ESTA INST), Pago PO 2350 2362 2369 2401 CVE RASTREO: 8846CAP3202303312213484169 RFC: PAY150323GG7 IVA: 000000000850.07 BANAMEX HORA LIQ: 14:09:03",PEDRO A. RUIZ,PAY150323GG7,egreso,0,6163.03,1764.48,0,spei_enviado
txn_2026080470,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0310323 5.00 1,759.48",BANORTE,BNO930209CC1,egreso,0,5.00,1759.48,0,comision
txn_2026080471,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0310323 0.80 1,758.68",BANORTE,BNO930209CC1,egreso,0,0.80,1758.68,0,iva_comision
txn_2026080472,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"COM MEMB P.M. COMISION MEMBRESIA P. MORAL 0323 400.00 1,358.68",BANORTE,BNO930209CC1,egreso,0,400.00,1358.68,0,comision
txn_2026080473,company_001,acc_eje_001,2026-08-31T12:00:00-06:00,"IVA COM MEMB P.M. COMISION MEMBRESIA P. MORAL 0323 64.00 1,294.68",BANORTE,BNO930209CC1,egreso,0,64.00,1294.68,0,comision
